LIG;ITAU UNIBANCO S.A.;LIG021004UT;156809;1,08412587;170000,69;;Registro;19:54:24;03/04/2023;#2023040341370216;;03/04/2023;Confirmado
LIG;ITAU UNIBANCO S.A.;LIG021004UT;156809;1,08412587;170000,69;;Registro;19:51:58;03/04/2023;#2023040341370169;;03/04/2023;Confirmado
LIG;BANCO BRADESCO S/A;LIG02200J4C;10;1022,72603500;10227,26;;Registro;19:28:21;03/04/2023;#2023040341361065;;03/04/2023;Confirmado
LIG;BANCO BRADESCO S/A;LIG0220067J;3;1115,22127600;3345,66;;Registro;19:28:21;03/04/2023;#2023040341361064;;03/04/2023;Confirmado
LIG;BANCO BRADESCO S/A;LIG02200J4D;15;1047,35028800;15710,25;;Registro;19:28:20;03/04/2023;#2023040341361058;;03/04/2023;Confirmado
LIG;BANCO BRADESCO S/A;LIG02200J4C;10;1004,47170500;10044,72;;Registro;19:20:49;03/04/2023;#2023040341356735;;03/04/2023;Confirmado
LIG;BANCO BRADESCO S/A;LIG0220067J;3;1054,57356500;3163,72;;Registro;19:20:49;03/04/2023;#2023040341356734;;03/04/2023;Confirmado
LIG;BANCO BRADESCO S/A;LIG02200J4D;15;1029,67635000;15445,15;;Registro;19:20:49;03/04/2023;#2023040341356733;;03/04/2023;Confirmado
DEB;VALE S/A;CVRDA6;480;34,00000000;16320,00;;Pre-registro - Voice;19:12:45;03/04/2023;#106917445;BRVALEDBS028;03/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022005EH;28;1156,39354800;32379,02;;Pre-registro - Voice;19:12:35;03/04/2023;#106917444;BRVERTCRA2U5;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021000RX;9;1056,75798500;9510,82;;Pre-registro - Voice;19:12:31;03/04/2023;#106917443;BRIMWLCRA1A7;03/04/2023;Confirmado
DEB;SAO MARTINHO S/A;SMTO14;250;961,34652100;240336,63;7,6500;Pre-registro - Voice;19:12:14;03/04/2023;#106917442;BRSMTODBS013;03/04/2023;Confirmado
DEB;ENERGISA SA;ENGI28;104;1407,89943700;146421,54;6,8000;Pre-registro - Voice;19:12:10;03/04/2023;#106917441;BRENGIDBS0D8;03/04/2023;Confirmado
DEB;COMPANHIA DE GAS DE SAO PAULO - COMGAS;GASP15;155;1392,22503100;215794,88;7,4300;Pre-registro - Voice;19:11:54;03/04/2023;#106917440;BRCGASDBS077;03/04/2023;Confirmado
CRI;OPEA SECURITIZADORA S/A;12L0023493;1;221813,90338200;221813,90;;Pre-registro - Voice;19:11:39;03/04/2023;#106917439;BRRBRACRI234;03/04/2023;Confirmado
DEB;ENERGISA SA;ENGI28;104;1407,89943700;146421,54;6,8000;Pre-registro - Voice;19:11:31;03/04/2023;#106917438;BRENGIDBS0D8;03/04/2023;Confirmado
DEB;NORTE ENERGIA S/A;NTEN11;17;1256,13558000;21354,30;7,6200;Pre-registro - Voice;19:11:25;03/04/2023;#106917436;BRNTENDBS005;03/04/2023;Confirmado
DEB;NORTE ENERGIA S/A;NTEN11;17;1238,55525800;21055,44;8,0200;Pre-registro - Voice;19:11:25;03/04/2023;#106917437;BRNTENDBS005;03/04/2023;Confirmado
DEB;EQUATORIAL TRANSMISSAO S.A;EQUA11;8;1016,57262200;8132,58;7,3900;Pre-registro - Voice;19:11:05;03/04/2023;#106917435;BREQUADBS003;03/04/2023;Confirmado
DEB;EQUATORIAL TRANSMISSAO S.A;EQUA11;8;1038,98838400;8311,91;6,9900;Pre-registro - Voice;19:11:04;03/04/2023;#106917434;BREQUADBS003;03/04/2023;Confirmado
DEB;ENEVA S.A.;ENEV15;6;1151,75898300;6910,55;7,3300;Pre-registro - Voice;19:10:41;03/04/2023;#106917433;BRENEVDBS083;03/04/2023;Confirmado
DEB;ENEVA S.A.;ENEV15;6;1174,25007600;7045,50;6,9299;Pre-registro - Voice;19:10:41;03/04/2023;#106917432;BRENEVDBS083;03/04/2023;Confirmado
DEB;ENERGISA TRANSMISSAO DE ENERGIA S.A.;ETEN31;175;1260,44205500;220577,36;6,6501;Pre-registro - Voice;19:10:29;03/04/2023;#106917431;BRETENDBS020;03/04/2023;Confirmado
DEB;COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROBRAS CGT ELETROSUL;CTGE11;38;1052,80008600;40006,40;7,5500;Pre-registro - Voice;19:10:13;03/04/2023;#106917430;BRCTGEDBS002;03/04/2023;Confirmado
DEB;COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROBRAS CGT ELETROSUL;CTGE11;38;1068,86186100;40616,75;7,1500;Pre-registro - Voice;19:10:13;03/04/2023;#106917429;BRCTGEDBS002;03/04/2023;Confirmado
DEB;IRANI PAPEL E EMBALAGEM S.A.;CELU13;72;1047,75823100;75438,59;3,3498;Pre-registro - Voice;19:10:08;03/04/2023;#106917428;BRRANIDBS023;03/04/2023;Confirmado
DEB;AES BRASIL OPERACOES S.A.;TIET29;17;1166,61847600;19832,51;6,8502;Pre-registro - Voice;19:09:54;03/04/2023;#106917427;BRTIETDBS0C9;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;1;811,34456800;811,34;;Pre-registro - Voice;19:09:53;03/04/2023;#106917420;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;1;1020,72198400;1020,72;7,7500;Pre-registro - Voice;19:09:53;03/04/2023;#106917421;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;32;804,93957300;25758,07;;Pre-registro - Voice;19:09:53;03/04/2023;#106917426;BRREICCRA032;03/04/2023;Confirmado
DEB;AES BRASIL OPERACOES S.A.;TIET29;3;1166,61847600;3499,86;6,8502;Pre-registro - Voice;19:09:53;03/04/2023;#106917425;BRTIETDBS0C9;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;25;766,36757900;19159,19;;Pre-registro - Voice;19:09:53;03/04/2023;#106917424;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;6;1020,72198400;6124,33;7,7500;Pre-registro - Voice;19:09:53;03/04/2023;#106917423;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;102;776,80418000;79234,03;;Pre-registro - Voice;19:09:53;03/04/2023;#106917422;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;15;1020,72198400;15310,83;7,7500;Pre-registro - Voice;19:09:53;03/04/2023;#106917419;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;25;811,34456800;20283,61;;Pre-registro - Voice;19:09:53;03/04/2023;#106917418;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;6;1020,72198400;6124,33;7,7500;Pre-registro - Voice;19:09:53;03/04/2023;#106917417;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;86;811,34456800;69775,63;;Pre-registro - Voice;19:09:53;03/04/2023;#106917416;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;106;1020,72198400;108196,53;7,7500;Pre-registro - Voice;19:09:53;03/04/2023;#106917415;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;21;811,34456800;17038,24;;Pre-registro - Voice;19:09:53;03/04/2023;#106917414;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;10;1020,72198400;10207,22;7,7500;Pre-registro - Voice;19:09:53;03/04/2023;#106917413;BRPEJADBS008;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;10;1020,72198400;10207,22;7,7500;Pre-registro - Voice;19:09:52;03/04/2023;#106917399;BRPEJADBS008;03/04/2023;Confirmado
DEB;ACUCAREIRA QUATA S/A;QUAT13;10;1011,28569800;10112,86;8,5000;Pre-registro - Voice;19:09:52;03/04/2023;#106917398;BRQUATDBS043;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;32;808,12542900;25860,01;;Pre-registro - Voice;19:09:52;03/04/2023;#106917397;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;147;1020,72198400;150046,13;7,7500;Pre-registro - Voice;19:09:52;03/04/2023;#106917396;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;24;808,12542900;19395,01;;Pre-registro - Voice;19:09:52;03/04/2023;#106917395;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;1;1020,72198400;1020,72;7,7500;Pre-registro - Voice;19:09:52;03/04/2023;#106917394;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;50;811,34456800;40567,23;;Pre-registro - Voice;19:09:52;03/04/2023;#106917393;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;29;1020,72198400;29600,94;7,7500;Pre-registro - Voice;19:09:52;03/04/2023;#106917392;BRPEJADBS008;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;12;811,34456800;9736,13;;Pre-registro - Voice;19:09:52;03/04/2023;#106917391;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;20;1020,06930500;20401,39;7,7628;Pre-registro - Voice;19:09:52;03/04/2023;#106917390;BRPEJADBS008;03/04/2023;Confirmado
DEB;3R PETROLEUM OLEO E GAS S.A.;RRRP12;1;1033,78895900;1033,79;1,9997;Pre-registro - Voice;19:09:52;03/04/2023;#106917400;BRRRRPDBS049;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;102;785,75965700;80147,49;;Pre-registro - Voice;19:09:52;03/04/2023;#106917407;BRREICCRA032;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;2;1020,72198400;2041,44;7,7500;Pre-registro - Voice;19:09:52;03/04/2023;#106917406;BRPEJADBS008;03/04/2023;Confirmado
DEB;TRANSBRASILIANA CONCESSIONARIA DE RODOVIA S.A;TBCR18;16;1137,48677800;18199,79;;Pre-registro - Voice;19:09:52;03/04/2023;#106917405;BRTBCRDBS005;03/04/2023;Confirmado
DEB;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;TAEEB2;1;1016,88148800;1016,88;6,5001;Pre-registro - Voice;19:09:52;03/04/2023;#106917404;BRTAEEDBS0P6;03/04/2023;Confirmado
DEB;TEREOS ACUCAR E ENERGIA BRASIL S.A.;TAEB15;130;1160,09513500;150812,37;;Pre-registro - Voice;19:09:52;03/04/2023;#106917403;BRACGUDBS008;03/04/2023;Confirmado
DEB;SAO MARTINHO S/A;SMTO14;3;1017,77290900;3053,32;6,7499;Pre-registro - Voice;19:09:52;03/04/2023;#106917402;BRSMTODBS013;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;185;811,33764200;150097,46;;Pre-registro - Voice;19:09:52;03/04/2023;#106917401;BRREICCRA032;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;18;809,40713500;14569,33;;Pre-registro - Voice;19:09:52;03/04/2023;#106917412;BRREICCRA032;03/04/2023;Confirmado
DEB;VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A.;VBRR11;5;1087,42717800;5437,14;8,5000;Pre-registro - Voice;19:09:52;03/04/2023;#106917411;BRVBCRDBS001;03/04/2023;Confirmado
DEB;TRANSBRASILIANA CONCESSIONARIA DE RODOVIA S.A;TBCR18;32;1114,96416200;35678,85;;Pre-registro - Voice;19:09:52;03/04/2023;#106917410;BRTBCRDBS005;03/04/2023;Confirmado
DEB;PETRO RIO JAGUAR PETROLEO S.A.;PEJA11;10;1020,72198400;10207,22;7,7500;Pre-registro - Voice;19:09:52;03/04/2023;#106917409;BRPEJADBS008;03/04/2023;Confirmado
DEB;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;TAEEB2;2;1016,88148800;2033,76;6,5001;Pre-registro - Voice;19:09:52;03/04/2023;#106917408;BRTAEEDBS0P6;03/04/2023;Confirmado
DEB;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;ECOV22;2;1232,76357200;2465,53;6,5026;Pre-registro - Voice;19:09:51;03/04/2023;#106917375;BRECOVDBS044;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021003VT;70;1144,68739300;80128,12;;Pre-registro - Voice;19:09:51;03/04/2023;#106917374;BRIMWLCRA2A5;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;36;1363,77279600;49095,82;6,2509;Pre-registro - Voice;19:09:51;03/04/2023;#106917369;BRTRPLDBS055;03/04/2023;Confirmado
DEB;NASCENTES DO XINGU PARTICIPACOES E ADMINISTRACAO S.A.;NASX13;8;1341,26359200;10730,11;8,8482;Pre-registro - Voice;19:09:51;03/04/2023;#106917368;BRNASXDBS020;03/04/2023;Confirmado
CRA;PLANETA SECURITIZADORA S/A;CRA020003PV;1;1109,81955000;1109,82;;Pre-registro - Voice;19:09:51;03/04/2023;#106917367;BRGAIACRA0R0;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220073P;8;1035,35735100;8282,86;;Pre-registro - Voice;19:09:51;03/04/2023;#106917364;BRIMWLCRA4D5;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;2;1171,58581000;2343,17;;Pre-registro - Voice;19:09:51;03/04/2023;#106917363;BRIMWLCRA0J0;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;1;1171,85993800;1171,86;;Pre-registro - Voice;19:09:51;03/04/2023;#106917357;BRIMWLCRA0J0;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;46;811,34456800;37321,85;;Pre-registro - Voice;19:09:51;03/04/2023;#106917389;BRREICCRA032;03/04/2023;Confirmado
DEB;CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A;MTRJ19;77;1300,35250200;100127,14;8,3999;Pre-registro - Voice;19:09:51;03/04/2023;#106917388;BRMGPRDBS068;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;13;1164,95665200;15144,44;;Pre-registro - Voice;19:09:51;03/04/2023;#106917387;BRIMWLCRA0J0;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;1697;783,35215400;1329348,61;;Pre-registro - Voice;19:09:51;03/04/2023;#106917386;BRREICCRA032;03/04/2023;Confirmado
DEB;CONCESSAO METROVIARIA DO RIO DE JANEIRO S/A;MTRJ19;8;1307,93213800;10463,46;8,2501;Pre-registro - Voice;19:09:51;03/04/2023;#106917385;BRMGPRDBS068;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;4;1171,85993800;4687,44;;Pre-registro - Voice;19:09:51;03/04/2023;#106917384;BRIMWLCRA0J0;03/04/2023;Confirmado
CRA;REIT SECURITIZADORA S/A;CRA021005LM;18;811,34456800;14604,20;;Pre-registro - Voice;19:09:51;03/04/2023;#106917383;BRREICCRA032;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;3;1363,77279600;4091,32;6,2509;Pre-registro - Voice;19:09:51;03/04/2023;#106917382;BRTRPLDBS055;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;92;1171,85993800;107811,11;;Pre-registro - Voice;19:09:51;03/04/2023;#106917381;BRIMWLCRA0J0;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021003VT;7;1124,34000000;7870,38;;Pre-registro - Voice;19:09:51;03/04/2023;#106917380;BRIMWLCRA2A5;03/04/2023;Confirmado
DEB;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;ECOV22;7;1232,76357300;8629,35;6,5026;Pre-registro - Voice;19:09:51;03/04/2023;#106917379;BRECOVDBS044;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;1;1363,77279600;1363,77;6,2509;Pre-registro - Voice;19:09:51;03/04/2023;#106917378;BRTRPLDBS055;03/04/2023;Confirmado
CRA;PLANETA SECURITIZADORA S/A;CRA020003PV;9;1109,81955000;9988,38;;Pre-registro - Voice;19:09:51;03/04/2023;#106917377;BRGAIACRA0R0;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;13;1171,85993800;15234,18;;Pre-registro - Voice;19:09:51;03/04/2023;#106917376;BRIMWLCRA0J0;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;3;1363,77279600;4091,32;6,2509;Pre-registro - Voice;19:09:51;03/04/2023;#106917373;BRTRPLDBS055;03/04/2023;Confirmado
CRA;PLANETA SECURITIZADORA S/A;CRA020003PV;24;1109,81955000;26635,67;;Pre-registro - Voice;19:09:51;03/04/2023;#106917372;BRGAIACRA0R0;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220073P;1;1035,35735100;1035,36;;Pre-registro - Voice;19:09:51;03/04/2023;#106917371;BRIMWLCRA4D5;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA020001E5;128;1171,85993800;149998,07;;Pre-registro - Voice;19:09:51;03/04/2023;#106917370;BRIMWLCRA0J0;03/04/2023;Confirmado
DEB;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;ECOV22;4;1232,76357200;4931,05;6,5026;Pre-registro - Voice;19:09:51;03/04/2023;#106917366;BRECOVDBS044;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021003VT;3;1127,16200500;3381,49;;Pre-registro - Voice;19:09:51;03/04/2023;#106917365;BRIMWLCRA2A5;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;4;1363,77279600;5455,09;6,2509;Pre-registro - Voice;19:09:51;03/04/2023;#106917362;BRTRPLDBS055;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220073P;20;1035,35735200;20707,15;;Pre-registro - Voice;19:09:51;03/04/2023;#106917361;BRIMWLCRA4D5;03/04/2023;Confirmado
DEB;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;ECOV22;8;1232,76357200;9862,11;6,5026;Pre-registro - Voice;19:09:51;03/04/2023;#106917360;BRECOVDBS044;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021003VT;18;1127,16200500;20288,92;;Pre-registro - Voice;19:09:51;03/04/2023;#106917359;BRIMWLCRA2A5;03/04/2023;Confirmado
CRA;PLANETA SECURITIZADORA S/A;CRA020003PV;19;1109,81955000;21086,57;;Pre-registro - Voice;19:09:51;03/04/2023;#106917358;BRGAIACRA0R0;03/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022007EP;12;994,41187100;11932,94;;Pre-registro - Voice;19:09:51;03/04/2023;#106917356;BRVERTCRA310;03/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA01900467;6;1215,40055800;7292,40;;Pre-registro - Voice;19:09:50;03/04/2023;#106917350;BRECOACRA4A0;03/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022007EP;75;993,13549600;74485,16;;Pre-registro - Voice;19:09:50;03/04/2023;#106917349;BRVERTCRA310;03/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA0210059T;1;1026,31810400;1026,32;;Pre-registro - Voice;19:09:50;03/04/2023;#106917343;BRECOACRA8A1;03/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA02200816;1;948,95888300;948,96;;Pre-registro - Voice;19:09:50;03/04/2023;#106917342;BRECOACRAAB8;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220073P;8;1035,35735200;8282,86;;Pre-registro - Voice;19:09:50;03/04/2023;#106917340;BRIMWLCRA4D5;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021003VT;22;1127,16200500;24797,56;;Pre-registro - Voice;19:09:50;03/04/2023;#106917339;BRIMWLCRA2A5;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;1;1363,77279600;1363,77;6,2509;Pre-registro - Voice;19:09:50;03/04/2023;#106917355;BRTRPLDBS055;03/04/2023;Confirmado
DEB;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;ECOV22;50;1232,76357200;61638,18;6,5026;Pre-registro - Voice;19:09:50;03/04/2023;#106917354;BRECOVDBS044;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA0220073P;9;1035,35735200;9318,22;;Pre-registro - Voice;19:09:50;03/04/2023;#106917353;BRIMWLCRA4D5;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021003VT;41;1127,16200500;46213,64;;Pre-registro - Voice;19:09:50;03/04/2023;#106917352;BRIMWLCRA2A5;03/04/2023;Confirmado
CRA;PLANETA SECURITIZADORA S/A;CRA020003PV;1;1109,81955000;1109,82;;Pre-registro - Voice;19:09:50;03/04/2023;#106917351;BRGAIACRA0R0;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;6;1016,73107700;6100,39;4,0003;Pre-registro - Voice;19:09:50;03/04/2023;#106917345;BRAERIDBS006;03/04/2023;Confirmado
CRA;VIRGO COMPANHIA DE SECURITIZACAO;CRA021002SU;1;1042,58339700;1042,58;;Pre-registro - Voice;19:09:50;03/04/2023;#106917346;BRIMWLCRA200;03/04/2023;Confirmado
CRA;VERT COMPANHIA  SECURITIZADORA;CRA022007EP;2;1071,56574600;2143,13;;Pre-registro - Voice;19:09:50;03/04/2023;#106917344;BRVERTCRA310;03/04/2023;Confirmado
DEB;CONCESSIONARIA DA RODOVIA MS 306 S.A.;CNRD11;14;1031,72761700;14444,19;8,5002;Pre-registro - Voice;19:09:50;03/04/2023;#106917336;BRCNRDDBS004;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;20;1016,73107700;20334,62;4,0003;Pre-registro - Voice;19:09:50;03/04/2023;#106917335;BRAERIDBS006;03/04/2023;Confirmado
DEB;CONCESSIONARIA DA RODOVIA MS 306 S.A.;CNRD11;1;1031,72761700;1031,73;8,5002;Pre-registro - Voice;19:09:50;03/04/2023;#106917334;BRCNRDDBS004;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;8;1016,73107800;8133,85;4,0003;Pre-registro - Voice;19:09:50;03/04/2023;#106917333;BRAERIDBS006;03/04/2023;Confirmado
DEB;CONCESSIONARIA DA RODOVIA MS 306 S.A.;CNRD11;11;1031,72761600;11349,00;8,5002;Pre-registro - Voice;19:09:50;03/04/2023;#106917332;BRCNRDDBS004;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;1;1016,73107700;1016,73;4,0003;Pre-registro - Voice;19:09:50;03/04/2023;#106917331;BRAERIDBS006;03/04/2023;Confirmado
DEB;CONCESSIONARIA DA RODOVIA MS 306 S.A.;CNRD11;10;1031,72761600;10317,28;8,5002;Pre-registro - Voice;19:09:50;03/04/2023;#106917330;BRCNRDDBS004;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;5;1016,73107800;5083,66;4,0003;Pre-registro - Voice;19:09:50;03/04/2023;#106917329;BRAERIDBS006;03/04/2023;Confirmado
DEB;CONCESSIONARIA DA RODOVIA MS 306 S.A.;CNRD11;7;1031,72761600;7222,09;8,5002;Pre-registro - Voice;19:09:50;03/04/2023;#106917328;BRCNRDDBS004;03/04/2023;Confirmado
CRA;PLANETA SECURITIZADORA S/A;CRA020003PV;3;1109,81955000;3329,46;;Pre-registro - Voice;19:09:50;03/04/2023;#106917341;BRGAIACRA0R0;03/04/2023;Confirmado
DEB;COPEL GERACAO E TRANSMISSAO S.A.;CPGT26;1;1214,74311900;1214,74;6,1503;Pre-registro - Voice;19:09:50;03/04/2023;#106917338;BRCPGTDBS065;03/04/2023;Confirmado
CRA;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRONEGOCIO S.A.;CRA01900467;42;1215,40055800;51046,82;;Pre-registro - Voice;19:09:50;03/04/2023;#106917337;BRECOACRA4A0;03/04/2023;Confirmado
DEB;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;CTEE15;4;1363,77279600;5455,09;6,2509;Pre-registro - Voice;19:09:50;03/04/2023;#106917348;BRTRPLDBS055;03/04/2023;Confirmado
DEB;COMPANHIA SIDERURGICA NACIONAL;CSNAA1;2;1045,26561900;2090,53;2,0001;Pre-registro - Voice;19:09:50;03/04/2023;#106917347;BRCSNADBS0E2;03/04/2023;Confirmado
DEB;CEMIG DISTRIBUICAO S/A;CMGD28;1;1015,69896100;1015,70;6,7001;Pre-registro - Voice;19:09:49;03/04/2023;#106917319;BRCMGDDBS0B0;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;1;1016,73107700;1016,73;4,0003;Pre-registro - Voice;19:09:49;03/04/2023;#106917318;BRAERIDBS006;03/04/2023;Confirmado
CFF;FIDC EV CONSIGNADO FEDERAL (F1);3885421SN1;3;962,42064900;2887,26;;Pre-registro - Voice;19:09:49;03/04/2023;#106917313;;03/04/2023;Confirmado
DEB;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;CEMT19;1;1278,20439500;1278,20;6,3503;Pre-registro - Voice;19:09:49;03/04/2023;#106917324;BRENMTDBS056;03/04/2023;Confirmado
DEB;CONCESSIONARIA DA RODOVIA MS 306 S.A.;CNRD11;9;1031,72761700;9285,55;8,5002;Pre-registro - Voice;19:09:49;03/04/2023;#106917323;BRCNRDDBS004;03/04/2023;Confirmado
DEB;AERIS INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA GERACAO DE ENERGIA S.A.;AERI11;10;1016,73107800;10167,31;4,0003;Pre-registro - Voice;19:09:49;03/04/2023;#106917322;BRAERIDBS006;03/04/2023;Confirmado
